batsman,bowler,0,1,2,3,4,6,out,batclustno,bowlclustno,balls
G Gambhir,RA Tripathi,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,1,5,3
RV Uthappa,RA Tripathi,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,1,5,3
DM Bravo,DT Christian,0.5,0.5,0.0,0.0,0.0,0.0,0.0,4,3,4
DM Bravo,SN Thakur,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4,4,1
CH Gayle,NB Singh,0.625,0.25,0.0,0.0,0.125,0.0,0.0,5,5,8
V Kohli,NB Singh,0.8,0.2,0.0,0.0,0.0,0.0,0.0,1,5,5
AB de Villiers,Basil Thampi,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,1
AB de Villiers,AJ Tye,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,2
KM Jadhav,Basil Thampi,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0,3,6
AB de Villiers,RA Jadeja,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,1,4
KM Jadhav,Ankit Soni,0.0,0.75,0.0,0.0,0.0,0.25,0.0,0,0,4
AB de Villiers,Ankit Soni,0.4,0.6,0.0,0.0,0.0,0.0,0.0,1,0,5
Mandeep Singh,RA Jadeja,0.4,0.6,0.0,0.0,0.0,0.0,0.0,4,1,5
Mandeep Singh,Ankit Soni,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,4,0,3
P Negi,Ankit Soni,0.5,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,2,0,6
P Negi,RA Jadeja,0.2,0.2,0.2,0.0,0.4,0.0,0.0,2,1,5
Mandeep Singh,AJ Tye,0.25,0.75,0.0,0.0,0.0,0.0,0.25,4,4,4
P Negi,AJ Tye,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,4,4
P Negi,JP Faulkner,0.25,0.5,0.0,0.0,0.25,0.0,0.0,2,3,4
Mandeep Singh,JP Faulkner,0.5,0.5,0.0,0.0,0.0,0.0,0.0,4,3,2
S Badree,Ankit Soni,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0,1
S Badree,RA Jadeja,0.5,0.0,0.5,0.0,0.0,0.0,0.5,3,1,2
S Aravind,RA Jadeja,0.5,0.5,0.0,0.0,0.0,0.0,0.0,4,1,2
S Aravind,AJ Tye,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.0,0.0,0.0,0.0,4,4,7
A Choudhary,AJ Tye,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,4,4,3
A Choudhary,JP Faulkner,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4,3,5
S Aravind,JP Faulkner,0.6,0.4,0.0,0.0,0.0,0.0,0.2,4,3,5
S Aravind,Basil Thampi,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4,3,2
A Choudhary,Basil Thampi,0.0,0.5,0.25,0.0,0.25,0.0,0.0,4,3,4
YS Chahal,JP Faulkner,0.5,0.5,0.0,0.0,0.0,0.0,0.5,3,3,2
Ishan Kishan,S Badree,0.625,0.0,0.0,0.0,0.375,0.0,0.125,5,0,8
BB McCullum,S Badree,0.5,0.5,0.0,0.0,0.0,0.0,0.5,5,0,2
SK Raina,S Badree,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1,0,3
AJ Finch,S Badree,0.2,0.2,0.2,0.0,0.0,0.4,0.0,5,0,5
AJ Finch,S Aravind,0.0,0.5,0.0,0.0,0.5,0.0,0.0,5,3,4
AJ Finch,A Choudhary,0.5454545454545454,0.09090909090909091,0.09090909090909091,0.0,0.18181818181818182,0.09090909090909091,0.0,5,0,11
SK Raina,A Choudhary,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1,0,3
SK Raina,P Negi,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,1,2,3
SK Raina,TM Head,0.0,0.5,0.0,0.0,0.5,0.0,0.0,1,0,4
SV Samson,C de Grandhomme,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,2,1
SS Iyer,NM Coulter-Nile,0.5,0.0,0.0,0.0,0.5,0.0,0.5,5,2,2
CJ Anderson,NM Coulter-Nile,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1
CH Morris,Kuldeep Yadav,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0,5,3
CJ Anderson,Kuldeep Yadav,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,2,5,3
CJ Anderson,SP Narine,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1,1
AR Bawne,SP Narine,0.5,0.5,0.0,0.0,0.0,0.0,0.0,4,1,4
AR Bawne,CR Woakes,0.4,0.4,0.2,0.0,0.0,0.0,0.0,4,4,5
AR Bawne,NM Coulter-Nile,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,4,2,3
SP Narine,Z Khan,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,5,5,3
G Gambhir,K Rabada,0.4444444444444444,0.4444444444444444,0.0,0.0,0.1111111111111111,0.0,0.0,1,0,9
SP Narine,K Rabada,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5,0,1
RV Uthappa,K Rabada,0.5,0.25,0.0,0.0,0.25,0.0,0.0,1,0,8
RV Uthappa,Z Khan,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,5,1
G Gambhir,CJ Anderson,0.16666666666666666,0.4166666666666667,0.08333333333333333,0.0,0.3333333333333333,0.0,0.08333333333333333,1,2,12
RV Uthappa,CJ Anderson,0.25,0.75,0.0,0.0,0.0,0.0,0.0,1,2,4
G Gambhir,CH Morris,0.375,0.375,0.125,0.0,0.125,0.0,0.0,1,4,8
RV Uthappa,CH Morris,0.0,0.5,0.0,0.0,0.16666666666666666,0.3333333333333333,0.0,1,4,6
G Gambhir,A Mishra,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,1,1,12
RV Uthappa,A Mishra,0.2,0.4,0.0,0.0,0.2,0.2,0.0,1,1,5
MK Pandey,CJ Anderson,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5,2,1
MK Pandey,K Rabada,1.0,0.0,0.0,0.0,0.0,0.0,0.5,5,0,2
SP Jackson,K Rabada,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4,0,1
SP Jackson,CH Morris,0.0,0.25,0.25,0.0,0.5,0.0,0.0,4,4,4
DA Warner,Anureet Singh,0.0,0.5,0.0,0.0,0.5,0.0,0.0,1,5,4
S Dhawan,Anureet Singh,0.25,0.25,0.125,0.0,0.375,0.0,0.0,4,5,8
S Dhawan,AR Patel,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4,5,6
S Dhawan,KC Cariappa,0.23076923076923078,0.46153846153846156,0.15384615384615385,0.0,0.15384615384615385,0.0,0.0,4,2,13
S Dhawan,GJ Maxwell,0.0,0.6666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,4,2,6
DA Warner,GJ Maxwell,0.3333333333333333,0.5,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,1,2,6
KS Williamson,AR Patel,0.14285714285714285,0.5714285714285714,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,1,5,7
KS Williamson,KC Cariappa,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,2,5
KS Williamson,MM Sharma,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,1,5,6
Yuvraj Singh,MM Sharma,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4,5,1
Yuvraj Singh,GJ Maxwell,0.5,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,4,2,6
KS Williamson,GJ Maxwell,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,2,3
Yuvraj Singh,KC Cariappa,0.2,0.4,0.0,0.0,0.4,0.0,0.0,4,2,5
MC Henriques,GJ Maxwell,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0,2,3
KS Williamson,I Sharma,0.0,0.0,0.5,0.0,0.3333333333333333,0.16666666666666666,0.0,1,5,6
MJ Guptill,B Kumar,0.5,0.16666666666666666,0.0,0.0,0.3333333333333333,0.0,0.16666666666666666,2,0,6
M Vohra,A Nehra,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0,3,2
MJ Guptill,A Nehra,0.4,0.0,0.0,0.0,0.4,0.2,0.0,2,3,5
SE Marsh,B Kumar,0.6,0.2,0.0,0.0,0.2,0.0,0.2,3,0,5
SE Marsh,A Nehra,0.25,0.25,0.0,0.0,0.5,0.0,0.0,3,3,4
GJ Maxwell,A Nehra,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3,1
SE Marsh,S Kaul,0.38461538461538464,0.3076923076923077,0.0,0.0,0.23076923076923078,0.07692307692307693,0.0,3,4,13
GJ Maxwell,S Kaul,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5,4,1
SE Marsh,DJ Hooda,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.16666666666666666,0.0,3,0,6
SE Marsh,MC Henriques,0.2,0.4,0.0,0.0,0.4,0.0,0.0,3,4,10
SE Marsh,Rashid Khan,0.5833333333333334,0.25,0.0,0.0,0.16666666666666666,0.0,0.0,3,5,12
WP Saha,S Kaul,0.5,0.5,0.0,0.0,0.0,0.0,0.5,5,4,2
AR Patel,B Kumar,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5,0,2
Anureet Singh,B Kumar,0.2,0.6,0.0,0.0,0.2,0.0,0.0,4,0,5
Anureet Singh,A Nehra,0.5,0.5,0.0,0.0,0.0,0.0,0.25,4,3,4
AR Patel,A Nehra,0.0,0.25,0.25,0.0,0.5,0.0,0.0,5,3,4
AR Patel,S Kaul,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,5,4,3
Anureet Singh,S Kaul,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,4,4,3
MM Sharma,A Nehra,1.0,0.0,0.0,0.0,0.0,0.0,0.5,4,3,2
I Sharma,A Nehra,0.0,0.5,0.0,0.0,0.5,0.0,0.0,4,3,2
RA Tripathi,YS Chahal,0.0,0.5,0.0,0.0,0.5,0.0,0.0,5,1,4
RA Tripathi,STR Binny,0.25,0.5,0.25,0.0,0.0,0.0,0.0,5,2,4
SPD Smith,STR Binny,0.16666666666666666,0.5,0.0,0.0,0.3333333333333333,0.0,0.16666666666666666,5,2,6
MK Tiwary,P Negi,0.5555555555555556,0.3333333333333333,0.0,0.0,0.1111111111111111,0.0,0.0,2,2,9
MK Tiwary,S Aravind,0.2222222222222222,0.6666666666666666,0.0,0.0,0.1111111111111111,0.0,0.0,2,3,9
MK Tiwary,S Badree,0.25,0.75,0.0,0.0,0.0,0.0,0.0,2,0,4
MK Tiwary,YS Chahal,0.25,0.25,0.25,0.0,0.0,0.25,0.0,2,1,4
MK Tiwary,STR Binny,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,2,2
MS Dhoni,AF Milne,0.0,0.5,0.25,0.0,0.25,0.0,0.0,1,0,4
TM Head,DL Chahar,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,5,4
V Kohli,DL Chahar,0.14285714285714285,0.42857142857142855,0.0,0.0,0.42857142857142855,0.0,0.0,1,5,7
TM Head,JD Unadkat,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,4,1
AB de Villiers,DL Chahar,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,5,1
AB de Villiers,LH Ferguson,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,1,0,3
V Kohli,LH Ferguson,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,2
KM Jadhav,LH Ferguson,1.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0,0,6
V Kohli,Imran Tahir,0.36363636363636365,0.5454545454545454,0.0,0.0,0.0,0.09090909090909091,0.0,1,4,11
Sachin Baby,LH Ferguson,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,0,2
Sachin Baby,Washington Sundar,0.5,0.5,0.0,0.0,0.0,0.0,0.5,2,3,2
V Kohli,Washington Sundar,0.4,0.6,0.0,0.0,0.0,0.0,0.0,1,3,5
STR Binny,Washington Sundar,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,3,2
STR Binny,LH Ferguson,1.0,0.0,0.0,0.0,0.0,0.0,0.2,2,0,5
P Negi,LH Ferguson,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1
P Negi,Washington Sundar,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,2,3,3
P Negi,Imran Tahir,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,4,1
AF Milne,Imran Tahir,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,3,4,6
S Badree,Imran Tahir,0.5,0.5,0.0,0.0,0.0,0.0,0.5,3,4,2
S Aravind,Imran Tahir,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,1
S Aravind,DT Christian,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,4,3,3
YS Chahal,LH Ferguson,0.8,0.2,0.0,0.0,0.0,0.0,0.0,3,0,5
S Aravind,LH Ferguson,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4,0,1
YS Chahal,DT Christian,0.5,0.25,0.25,0.0,0.0,0.0,0.0,3,3,4
AJ Finch,JJ Bumrah,0.8,0.2,0.0,0.0,0.0,0.0,0.0,5,1,5
AJ Finch,SL Malinga,1.0,0.0,0.0,0.0,0.0,0.0,0.5,5,3,2
Ishan Kishan,KH Pandya,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,5,4,3
KD Karthik,KH Pandya,1.0,0.0,0.0,0.0,0.0,0.0,0.2,1,4,5
KD Karthik,Harbhajan Singh,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1,5,3
RA Jadeja,KH Pandya,0.7142857142857143,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0,4,7
RA Jadeja,Harbhajan Singh,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0,5,3
RA Jadeja,SL Malinga,0.2857142857142857,0.0,0.5714285714285714,0.0,0.14285714285714285,0.0,0.0,0,3,7
JP Faulkner,Harbhajan Singh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5,6
RA Jadeja,JJ Bumrah,0.4,0.2,0.2,0.0,0.2,0.0,0.0,0,1,5
JP Faulkner,JJ Bumrah,0.25,0.5,0.125,0.0,0.125,0.0,0.25,2,1,8
JP Faulkner,KH Pandya,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,4,8
IK Pathan,SL Malinga,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5,3,2
JP Faulkner,SL Malinga,0.6,0.4,0.0,0.0,0.0,0.0,0.0,2,3,5
IK Pathan,KH Pandya,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5,4,1
AJ Tye,KH Pandya,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,1
AJ Tye,JJ Bumrah,0.2857142857142857,0.42857142857142855,0.0,0.0,0.2857142857142857,0.0,0.0,4,1,7
AJ Tye,MJ McClenaghan,0.0,0.5,0.0,0.0,0.0,0.5,0.0,4,1,4
JP Faulkner,MJ McClenaghan,0.0,0.5,0.0,0.0,0.5,0.0,0.0,2,1,2
Basil Thampi,MJ McClenaghan,0.5,0.5,0.0,0.0,0.0,0.0,0.0,4,1,4
Ankit Soni,MJ McClenaghan,0.0,0.5,0.0,0.0,0.0,0.5,0.0,3,1,2
PA Patel,Basil Thampi,0.0,0.5,0.0,0.0,0.5,0.0,0.0,5,3,2
PA Patel,JP Faulkner,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.0,0.2857142857142857,0.0,0.14285714285714285,5,3,7
PA Patel,IK Pathan,0.3333333333333333,0.0,0.16666666666666666,0.0,0.3333333333333333,0.16666666666666666,0.0,5,0,6
JC Buttler,Ankit Soni,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1,0,3
PA Patel,Ankit Soni,0.4444444444444444,0.4444444444444444,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,5,0,9
PA Patel,SK Raina,0.15384615384615385,0.6153846153846154,0.15384615384615385,0.0,0.07692307692307693,0.0,0.0,5,0,13
N Rana,SK Raina,0.3333333333333333,0.5555555555555556,0.0,0.0,0.0,0.1111111111111111,0.0,5,0,9
PA Patel,AJ Tye,0.4,0.2,0.2,0.0,0.2,0.0,0.0,5,4,5
N Rana,Ankit Soni,0.5,0.3333333333333333,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,5,0,6
RG Sharma,Ankit Soni,0.7142857142857143,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,4,0,7
RG Sharma,SK Raina,0.5,0.5,0.0,0.0,0.0,0.0,0.0,4,0,2
PA Patel,RA Jadeja,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,5,1,3
RG Sharma,JP Faulkner,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4,3,1
KA Pollard,JP Faulkner,0.2222222222222222,0.4444444444444444,0.0,0.0,0.2222222222222222,0.1111111111111111,0.1111111111111111,5,3,9
KH Pandya,JP Faulkner,0.25,0.375,0.125,0.0,0.25,0.0,0.0,5,3,8
KH Pandya,Basil Thampi,0.375,0.5,0.125,0.0,0.0,0.0,0.0,5,3,8
HH Pandya,Basil Thampi,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,5,3,3
HH Pandya,JP Faulkner,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5,3,2
Harbhajan Singh,Basil Thampi,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4,3,1
MJ McClenaghan,Basil Thampi,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4,3,1
KH Pandya,IK Pathan,0.0,0.5,0.25,0.0,0.0,0.25,0.0,5,0,4
JJ Bumrah,IK Pathan,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4,0,1
SL Malinga,IK Pathan,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4,0,1
JC Buttler,JP Faulkner,0.5,0.5,0.0,0.0,0.0,0.0,0.5,1,3,2
SV Samson,T Natarajan,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,7
KK Nair,Sandeep Sharma,0.2,0.6,0.0,0.0,0.0,0.2,0.0,5,5,5
SS Iyer,T Natarajan,0.5,0.25,0.0,0.0,0.25,0.0,0.0,5,0,4
KK Nair,T Natarajan,0.5,0.5,0.0,0.0,0.0,0.0,0.0,5,0,2
SS Iyer,Sandeep Sharma,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,5,5,3
KK Nair,MM Sharma,0.5,0.5,0.0,0.0,0.0,0.0,0.0,5,5,2
RR Pant,MM Sharma,0.75,0.0,0.25,0.0,0.0,0.0,0.0,1,5,4
KK Nair,AR Patel,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5,5,1
CH Morris,GJ Maxwell,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0,2,2
CH Morris,AR Patel,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0,5,3
K Rabada,AR Patel,0.6363636363636364,0.2727272727272727,0.0,0.0,0.09090909090909091,0.0,0.0,4,5,11
K Rabada,GJ Maxwell,0.5,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,4,2,6
A Mishra,VR Aaron,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,4,3,6
K Rabada,VR Aaron,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3,2
A Mishra,Sandeep Sharma,0.6,0.4,0.0,0.0,0.0,0.0,0.0,4,5,5
K Rabada,Sandeep Sharma,1.0,0.0,0.0,0.0,0.0,0.0,0.5,4,5,2
Mohammed Shami,Sandeep Sharma,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4,5,1
Mohammed Shami,VR Aaron,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,4,3,3
S Nadeem,MM Sharma,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3,5,1
MJ Guptill,Mohammed Shami,0.4444444444444444,0.1111111111111111,0.0,0.0,0.4444444444444444,0.0,0.0,2,4,9
HM Amla,K Rabada,0.5,0.25,0.125,0.0,0.125,0.0,0.0,0,0,8
MJ Guptill,K Rabada,0.4,0.2,0.0,0.0,0.4,0.0,0.0,2,0,5
MJ Guptill,CH Morris,0.25,0.5,0.0,0.0,0.0,0.25,0.0,2,4,4
HM Amla,Mohammed Shami,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0,4,4
MJ Guptill,A Mishra,0.4,0.4,0.0,0.0,0.0,0.2,0.0,2,1,5
HM Amla,A Mishra,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,1
MJ Guptill,S Nadeem,0.25,0.5,0.0,0.0,0.0,0.25,0.0,2,3,4
DA Warner,NM Coulter-Nile,0.47058823529411764,0.35294117647058826,0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705,0.0,1,2,17
DA Warner,CR Woakes,0.375,0.25,0.125,0.0,0.125,0.125,0.125,1,4,8
S Dhawan,CR Woakes,0.5,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,4,4,6
S Dhawan,NM Coulter-Nile,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,4,2,3
KS Williamson,Kuldeep Yadav,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1,5,3
KS Williamson,UT Yadav,0.625,0.125,0.125,0.0,0.125,0.0,0.0,1,5,8
KS Williamson,SP Narine,0.42857142857142855,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,1,1,7
KS Williamson,CR Woakes,0.25,0.125,0.25,0.0,0.375,0.0,0.0,1,4,8
Yuvraj Singh,NM Coulter-Nile,0.0,1.0,0.0,0.0,0.0,0.0,0.25,4,2,4
KS Williamson,NM Coulter-Nile,0.3684210526315789,0.2631578947368421,0.21052631578947367,0.0,0.10526315789473684,0.05263157894736842,0.05263157894736842,1,2,19
SP Narine,Mohammed Siraj,1.0,0.0,0.0,0.0,0.0,0.0,0.5,5,4,2
G Gambhir,Mohammed Siraj,0.5,0.25,0.25,0.0,0.0,0.0,0.0,1,4,4
G Gambhir,S Kaul,0.42857142857142855,0.2857142857142857,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,1,4,7
RV Uthappa,S Kaul,0.5,0.25,0.0,0.0,0.25,0.0,0.0,1,4,4
MK Pandey,Mohammed Siraj,0.5,0.5,0.0,0.0,0.0,0.0,0.0,5,4,2
RV Uthappa,Mohammed Siraj,0.5,0.16666666666666666,0.0,0.0,0.3333333333333333,0.0,0.16666666666666666,1,4,6
MK Pandey,S Kaul,0.2,0.4,0.0,0.0,0.4,0.0,0.0,5,4,5
YK Pathan,MC Henriques,0.0,0.5,0.5,0.0,0.0,0.0,0.0,5,4,2
YK Pathan,Mohammed Siraj,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5,4,1
SP Jackson,Mohammed Siraj,0.5,0.25,0.25,0.0,0.0,0.0,0.0,4,4,4
SP Jackson,Rashid Khan,0.2857142857142857,0.5714285714285714,0.0,0.0,0.14285714285714285,0.0,0.0,4,5,7
YK Pathan,Rashid Khan,0.3333333333333333,0.5,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,5,5,6
YK Pathan,S Kaul,0.6,0.2,0.2,0.0,0.0,0.0,0.0,5,4,5
SP Jackson,S Kaul,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4,4,1
SP Jackson,B Kumar,0.2,0.8,0.0,0.0,0.0,0.0,0.2,4,0,5
C de Grandhomme,Mohammed Siraj,0.4,0.2,0.2,0.0,0.0,0.2,0.0,2,4,5
CR Woakes,S Kaul,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,4,4,3
C de Grandhomme,S Kaul,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,2,4,3
Mandeep Singh,SL Malinga,0.5,0.25,0.0,0.0,0.25,0.0,0.0,4,3,4
V Kohli,SL Malinga,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,3,2
Mandeep Singh,HH Pandya,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,4,4,3
V Kohli,KV Sharma,0.25,0.25,0.25,0.0,0.0,0.25,0.0,1,5,4
Mandeep Singh,KV Sharma,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4,5,1
TM Head,KV Sharma,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,5,4
TM Head,JJ Bumrah,0.5,0.0,0.5,0.0,0.0,0.0,0.0,2,1,2
TM Head,KH Pandya,0.42857142857142855,0.42857142857142855,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,2,4,7
AB de Villiers,SL Malinga,0.5,0.25,0.0,0.0,0.25,0.0,0.0,1,3,4
TM Head,SL Malinga,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,3,2
AB de Villiers,KV Sharma,0.2857142857142857,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,1,5,7
KM Jadhav,KV Sharma,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0,5,3
SR Watson,KH Pandya,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5,4,2
SR Watson,JJ Bumrah,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,5,1,3
P Negi,SL Malinga,0.4444444444444444,0.3333333333333333,0.0,0.0,0.0,0.2222222222222222,0.0,2,3,9
KM Jadhav,SL Malinga,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0,3,3
AF Milne,MJ McClenaghan,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1,1
PA Patel,A Choudhary,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5,0,1
N Rana,A Choudhary,0.5,0.3333333333333333,0.0,0.0,0.16666666666666666,0.0,0.0,5,0,6
JC Buttler,A Choudhary,0.4,0.4,0.2,0.0,0.0,0.0,0.0,1,0,5
JC Buttler,YS Chahal,0.4,0.4,0.0,0.0,0.0,0.2,0.0,1,1,5
JC Buttler,AF Milne,0.0,0.25,0.0,0.0,0.75,0.0,0.0,1,0,4
N Rana,AF Milne,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,5,0,3
JC Buttler,S Aravind,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,1,3,3
N Rana,SR Watson,0.5,0.5,0.0,0.0,0.0,0.0,0.0,5,1,6
JC Buttler,SR Watson,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,1,2
N Rana,P Negi,0.75,0.25,0.0,0.0,0.0,0.0,0.25,5,2,4
JC Buttler,P Negi,0.5,0.0,0.5,0.0,0.0,0.0,0.5,1,2,2
RG Sharma,P Negi,0.3,0.6,0.1,0.0,0.0,0.0,0.0,4,2,10
RG Sharma,SR Watson,0.16666666666666666,0.5,0.08333333333333333,0.0,0.25,0.0,0.0,4,1,12
KA Pollard,AF Milne,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,5,0,3
